"Date";"period";"diversified-rd"
"2432";1969-04-03;-7;1,82312136928385
"2433";1969-04-07;-7;1,82312136928385
"2434";1969-04-08;-7;1,82537169422528
"2435";1969-04-09;-7;1,84112396881532
"2436";1969-04-10;-7;1,84862505195344
"2437";1969-04-11;-7;1,85762635171917
"2438";1969-04-14;-7;1,84787494363963
"2439";1969-04-15;-7;1,85012526858106
"2440";1969-04-16;-7;1,87787927619208
"2441";1969-04-17;-7;1,87112830136778
"2442";1969-04-18;-7;1,88688057595782
"2443";1969-04-21;-7;1,87862938450589
"2444";1969-04-22;-7;1,88613046764401
"2445";1969-04-23;-7;1,89663198403737
"2446";1969-04-24;-7;1,88162981776114
"2447";1969-04-25;-7;1,88087970944733
"2448";1969-04-28;-7;1,88838079258544
"2449";1969-04-29;-7;1,86437732654348
"2450";1969-04-30;-7;1,84262418544295
"2451";1969-05-01;-6;1,85091158037177
"2452";1969-05-02;-6;1,85919897530059
"2453";1969-05-05;-6;1,83584358959209
"2454";1969-05-06;-6;1,82981639328022
"2455";1969-05-07;-6;1,84789798221583
"2456";1969-05-08;-6;1,84187078590396
"2457";1969-05-09;-6;1,84187078590396
"2458";1969-05-12;-6;1,83735038867006
"2459";1969-05-13;-6;1,84639118313787
"2460";1969-05-14;-6;1,83885718774803
"2461";1969-05-15;-6;1,85543197760567
"2462";1969-05-16;-6;1,86447277207347
"2463";1969-05-19;-6;1,85769217622262
"2464";1969-05-20;-6;1,86899316930738
"2465";1969-05-21;-6;1,86522617161246
"2466";1969-05-22;-6;1,86447277207347
"2467";1969-05-23;-6;1,86823976976839
"2468";1969-05-26;-6;1,87954076285315
"2469";1969-05-27;-6;1,88330776054807
"2470";1969-05-28;-6;1,89611555271079
"2471";1969-05-29;-6;1,88933495685994
"2472";1969-06-02;-5;1,91197195305002
"2473";1969-06-03;-5;1,92000443556908
"2474";1969-06-04;-5;1,90539992189806
"2475";1969-06-05;-5;1,89225585959414
"2476";1969-06-06;-5;1,89371631096124
"2477";1969-06-09;-5;1,90759059894872
"2478";1969-06-10;-5;1,89663721369545
"2479";1969-06-11;-5;1,91416263010068
"2480";1969-06-12;-5;1,90686037326516
"2481";1969-06-13;-5;1,89955811642965
"2482";1969-06-16;-5;1,91051150168292
"2483";1969-06-17;-5;1,91562308146778
"2484";1969-06-18;-5;1,90686037326516
"2485";1969-06-19;-5;1,8988278907461
"2486";1969-06-20;-5;1,8944465366448
"2487";1969-06-23;-5;1,89400840123467
"2488";1969-06-24;-5;1,88933495685994
"2489";1969-06-25;-5;1,87546066887247
"2490";1969-06-26;-5;1,87400021750536
"2491";1969-06-27;-5;1,87619089455602
"2492";1969-06-30;-5;1,90539992189806
"2493";1969-07-01;-4;1,89055329204029
"2494";1969-07-02;-4;1,90094593294073
"2495";1969-07-03;-4;1,91727722578428
"2496";1969-07-07;-4;1,91133857384117
"2497";1969-07-08;-4;1,91133857384117
"2498";1969-07-09;-4;1,91876188877006
"2499";1969-07-10;-4;1,91059624234828
"2500";1969-07-11;-4;1,90762691637673
"2501";1969-07-14;-4;1,89946126995495
"2502";1969-07-15;-4;1,90762691637673
"2503";1969-07-16;-4;1,92841219817761
"2504";1969-07-17;-4;1,92989686116339
"2505";1969-07-18;-4;1,93954717057095
"2506";1969-07-22;-4;1,93657784459939
"2507";1969-07-23;-4;1,92841219817761
"2508";1969-07-24;-4;1,94548582251406
"2509";1969-07-25;-4;1,94325882803539
"2510";1969-07-28;-4;1,96330177834339
"2511";1969-07-29;-4;1,98631405462294
"2512";1969-07-30;-4;1,97220975625805
"2513";1969-07-31;-4;1,9759214137225
"2514";1969-08-01;-3;1,96811346951947
"2515";1969-08-04;-3;1,99366674145663
"2516";1969-08-05;-3;1,98372935792552
"2517";1969-08-06;-3;1,99295692834727
"2518";1969-08-07;-3;1,98443917103488
"2519";1969-08-08;-3;1,99295692834727
"2520";1969-08-11;-3;2,00289431187839
"2521";1969-08-12;-3;2,02773777070618
"2522";1969-08-13;-3;2,03412608869047
"2523";1969-08-14;-3;2,02276907894062
"2524";1969-08-15;-3;2,03483590179983
"2525";1969-08-18;-3;2,01851020028443
"2526";1969-08-19;-3;2,00502375120648
"2527";1969-08-20;-3;2,0170905740657
"2528";1969-08-21;-3;2,03696534112793
"2529";1969-08-22;-3;2,02986721003428
"2530";1969-08-25;-3;2,02986721003428
"2531";1969-08-26;-3;2,02702795759681
"2532";1969-08-27;-3;2,02844758381554
"2533";1969-08-28;-3;2,04477328533095
"2534";1969-08-29;-3;2,06251861306509
"2535";1969-09-02;-2;2,08328144904981
"2536";1969-09-03;-2;2,08328144904981
"2537";1969-09-04;-2;2,07566840918875
"2538";1969-09-05;-2;2,09020239437805
"2539";1969-09-08;-2;2,08674192171393
"2540";1969-09-09;-2;2,08743401624676
"2541";1969-09-10;-2;2,07982097638569
"2542";1969-09-11;-2;2,04798462787578
"2543";1969-09-12;-2;2,05905814040097
"2544";1969-09-15;-2;2,05836604586815
"2545";1969-09-16;-2;2,04521624974449
"2546";1969-09-17;-2;2,02791388642389
"2547";1969-09-18;-2;2,03760320988342
"2548";1969-09-19;-2;2,03829530441625
"2549";1969-09-22;-2;2,03137435908801
"2550";1969-09-23;-2;2,04037158801472
"2551";1969-09-24;-2;2,04590834427731
"2552";1969-09-25;-2;2,05628976226967
"2553";1969-09-26;-2;2,0542134786712
"2554";1969-09-29;-2;2,05213719507273
"2555";1969-09-30;-2;2,0742842201231
"2556";1969-10-01;-1;2,08060185540432
"2557";1969-10-02;-1;2,06235090903636
"2558";1969-10-03;-1;2,06796658484188
"2559";1969-10-06;-1;2,07498617959879
"2560";1969-10-07;-1;2,06375482798774
"2561";1969-10-08;-1;2,06024503060929
"2562";1969-10-09;-1;2,06866854431757
"2563";1969-10-10;-1;2,0742842201231
"2564";1969-10-14;-1;2,06445678746343
"2565";1969-10-15;-1;2,04831171952254
"2566";1969-10-16;-1;2,0440999626684
"2567";1969-10-17;-1;2,05743719270652
"2568";1969-10-20;-1;2,05252347637669
"2569";1969-10-21;-1;2,06445678746343
"2570";1969-10-22;-1;2,07147638222034
"2571";1969-10-23;-1;2,09534300439382
"2572";1969-10-24;-1;2,08691949068553
"2573";1969-10-27;-1;2,08551557173415
"2574";1969-10-28;-1;2,07989989592863
"2575";1969-10-29;-1;2,08060185540432
"2576";1969-10-30;-1;2,07849597697724
"2577";1969-10-31;-1;2,08832340963691
"2578";1969-11-03;0;2,09945867133111
"2579";1969-11-05;0;2,11407370230474
"2580";1969-11-06;0;2,11337774844885
"2581";1969-11-07;0;2,10711416374587
"2582";1969-11-10;0;2,1105939330253
"2583";1969-11-12;0;2,13843208726079
"2584";1969-11-13;0;2,1377361334049
"2585";1969-11-14;0;2,12660087171071
"2586";1969-11-17;0;2,13982399497256
"2587";1969-11-18;0;2,12242514857539
"2588";1969-11-19;0;2,12868873327837
"2589";1969-11-20;0;2,14051994882845
"2590";1969-11-21;0;2,16000665679329
"2591";1969-11-24;0;2,16070261064918
"2592";1969-11-25;0;2,15026330281087
"2593";1969-11-26;0;2,15513497980208
"2594";1969-11-28;0;2,16696619535216
"2595";1969-12-01;1;2,17991842558989
"2596";1969-12-02;1;2,17173806965027
"2597";1969-12-03;1;2,18469029988799
"2598";1969-12-04;1;2,18196351457479
"2599";1969-12-05;1;2,1901438705144
"2600";1969-12-08;1;2,1880987815295
"2601";1969-12-09;1;2,16083092839745
"2602";1969-12-10;1;2,13356307526541
"2603";1969-12-11;1;2,14310682386162
"2604";1969-12-12;1;2,13628986057861
"2605";1969-12-15;1;2,13765325323521
"2606";1969-12-16;1;2,15878583941255
"2607";1969-12-17;1;2,15128717980124
"2608";1969-12-18;1;2,14856039448803
"2609";1969-12-19;1;2,14378852018993
"2610";1969-12-22;1;2,16083092839745
"2611";1969-12-23;1;2,16764789168047
"2612";1969-12-24;1;2,17378315863518
"2613";1969-12-29;1;2,16764789168047
"2614";1969-12-30;1;2,18196351457479
"2615";1969-12-31;1;2,1853719962163
"2616";1970-01-05;2;2,17848723904447
"2617";1970-01-06;2;2,16747162756954
"2618";1970-01-07;2;2,165406200418
"2619";1970-01-08;2;2,16402924898363
"2620";1970-01-09;2;2,17366790902419
"2621";1970-01-12;2;2,14612888033688
"2622";1970-01-13;2;2,15852144324617
"2623";1970-01-14;2;2,13580174457914
"2624";1970-01-15;2;2,12203223023548
"2625";1970-01-16;2;2,12340918166985
"2626";1970-01-19;2;2,11583594878084
"2627";1970-01-20;2;2,11652442449802
"2628";1970-01-21;2;2,12960546312449
"2629";1970-01-22;2;2,11996680308394
"2630";1970-01-23;2;2,11721290021521
"2631";1970-01-26;2;2,11445899734647
"2632";1970-01-27;2;2,12340918166985
"2633";1970-01-28;2;2,1413095503166
"2634";1970-01-29;2;2,13373631742759
"2635";1970-01-30;2;2,13993259888224
"2636";1970-02-02;3;2,13780929859741
"2637";1970-02-03;3;2,15267240059117
"2638";1970-02-04;3;2,14842580002152
"2639";1970-02-05;3;2,15054910030634
"2640";1970-02-06;3;2,16895103610813
"2641";1970-02-09;3;2,16328890201528
"2642";1970-02-10;3;2,15338016735277
"2643";1970-02-11;3;2,16682773582331
"2644";1970-02-13;3;2,17744423724742
"2645";1970-02-16;3;2,17248986991617
"2646";1970-02-17;3;2,15267240059117
"2647";1970-02-18;3;2,14205589916706
"2648";1970-02-19;3;2,15125686706795
"2649";1970-02-20;3;2,15125686706795
"2650";1970-02-24;3;2,14701026649831
"2651";1970-02-25;3;2,15975006820724
"2652";1970-02-26;3;2,18806073867153
"2653";1970-02-27;3;2,21000150828135
"2654";1970-03-02;4;2,20653777675875
"2655";1970-03-03;4;2,20030306001807
"2656";1970-03-04;4;2,20307404523615
"2657";1970-03-05;4;2,20584503045423
"2658";1970-03-06;4;2,19822482110451
"2659";1970-03-09;4;2,18021341718698
"2660";1970-03-10;4;2,18852637284122
"2661";1970-03-11;4;2,214850732413
"2662";1970-03-12;4;2,20861601567231
"2663";1970-03-13;4;2,22247094176272
"2664";1970-03-16;4;2,214850732413
"2665";1970-03-17;4;2,21692897132656
"2666";1970-03-18;4;2,20792326936779
"2667";1970-03-19;4;2,21207974719491
"2668";1970-03-20;4;2,20861601567231
"2669";1970-03-23;4;2,20653777675875
"2670";1970-03-24;4;2,19545383588642
"2671";1970-03-25;4;2,2217781954582
"2672";1970-03-26;4;2,2183144639356
"2673";1970-03-30;4;2,21277249349943
"2674";1970-03-31;4;2,20653777675875
"2675";1970-04-01;5;2,2273621260804
"2676";1970-04-02;5;2,22111482128391
"2677";1970-04-03;5;2,23083285096735
"2678";1970-04-06;5;2,24263331558295
"2679";1970-04-07;5;2,24818647540206
"2680";1970-04-08;5;2,24332746056034
"2681";1970-04-09;5;2,23777430074123
"2682";1970-04-10;5;2,24193917060556
"2683";1970-04-13;5;2,24332746056034
"2684";1970-04-14;5;2,24818647540206
"2685";1970-04-15;5;2,24749233042467
"2686";1970-04-16;5;2,23846844571862
"2687";1970-04-17;5;2,23013870598996
"2688";1970-04-20;5;2,23083285096735
"2689";1970-04-21;5;2,22319725621607
"2690";1970-04-22;5;2,2218089662613
"2691";1970-04-23;5;2,23152699594473
"2692";1970-04-24;5;2,23708015576384
"2693";1970-04-27;5;2,21417337151002
"2694";1970-04-28;5;2,22111482128391
"2695";1970-04-29;5;2,2218089662613
"2696";1970-04-30;5;2,24263331558295
"2697";1970-05-01;6;2,23851855514393
"2698";1970-05-04;6;2,23611827822117
"2699";1970-05-05;6;2,23063193096915
"2700";1970-05-06;6;2,23268931118866
"2701";1970-05-07;6;2,23337510459516
"2702";1970-05-08;6;2,23303220789191
"2703";1970-05-11;6;2,22480268701387
"2704";1970-05-12;6;2,22583137712363
"2705";1970-05-13;6;2,21931633976185
"2706";1970-05-14;6;2,2196592364651
"2707";1970-05-15;6;2,22171661668461
"2708";1970-05-18;6;2,21417288921308
"2709";1970-05-19;6;2,21314419910332
"2710";1970-05-20;6;2,20731495514805
"2711";1970-05-21;6;2,20045702108302
"2712";1970-05-22;6;2,20217150459928
"2713";1970-05-25;6;2,19428488042449
"2714";1970-05-26;6;2,1836550826237
"2715";1970-05-27;6;2,19668515734725
"2716";1970-05-28;6;2,19908543427001
"2717";1970-06-01;7;2,19318206933888
"2718";1970-06-02;7;2,19096830748971
"2719";1970-06-03;7;2,20351295796836
"2720";1970-06-04;7;2,19871647396182
"2721";1970-06-05;7;2,19428895026347
"2722";1970-06-08;7;2,19059934718151
"2723";1970-06-09;7;2,19650271211264
"2724";1970-06-10;7;2,19059934718151
"2725";1970-06-11;7;2,17989949824384
"2726";1970-06-12;7;2,18838558533234
"2727";1970-06-15;7;2,18617182348317
"2728";1970-06-16;7;2,19613375180445
"2729";1970-06-17;7;2,19834751365362
"2730";1970-06-18;7;2,19576479149625
"2731";1970-06-19;7;2,19502687087986
"2732";1970-06-22;7;2,18838558533234
"2733";1970-06-23;7;2,18506494255858
"2734";1970-06-24;7;2,18174429978482
"2735";1970-06-25;7;2,18248222040121
"2736";1970-06-26;7;2,17989949824384
"2737";1970-06-29;7;2,17067549053895
"2738";1970-06-30;7;2,16587900653241
"2739";1970-07-01;8;2,17060547765668
"2740";1970-07-02;8;2,16745449690716
"2741";1970-07-06;8;2,1627280257829
"2742";1970-07-07;8;2,16469738875134
"2743";1970-07-08;8;2,1627280257829
"2744";1970-07-09;8;2,16666675171979
"2745";1970-07-10;8;2,17021160506299
"2746";1970-07-13;8;2,17533194878095
"2747";1970-07-14;8;2,16469738875134
"2748";1970-07-15;8;2,16312189837658
"2749";1970-07-16;8;2,1662728791261
"2750";1970-07-17;8;2,16666675171979
"2751";1970-07-20;8;2,1698177324693
"2752";1970-07-21;8;2,1769074391557
"2753";1970-07-22;8;2,18005841990522
"2754";1970-07-23;8;2,18084616509259
"2755";1970-07-24;8;2,17375645840619
"2756";1970-07-27;8;2,17454420359357
"2757";1970-07-28;8;2,18399714584211
"2758";1970-07-29;8;2,18045229249891
"2759";1970-07-30;8;2,17218096803143
"2760";1970-07-31;8;2,16706062431348
"2761";1970-08-03;9;2,16706062431348
"2762";1970-08-04;9;2,16706062431348
"2763";1970-08-05;9;2,16706062431348
"2764";1970-08-06;9;2,16706062431348
"2765";1970-08-07;9;2,16706062431348
"2766";1970-08-10;9;2,16706062431348
"2767";1970-08-11;9;2,16706062431348
"2768";1970-08-12;9;2,16706062431348
"2769";1970-08-13;9;2,16706062431348
"2770";1970-08-14;9;2,16706062431348
"2771";1970-08-17;9;2,16706062431348
"2772";1970-08-18;9;2,16706062431348
"2773";1970-08-19;9;2,16706062431348
"2774";1970-08-20;9;2,16706062431348
"2775";1970-08-21;9;2,16706062431348
"2776";1970-08-24;9;2,16706062431348
"2777";1970-08-25;9;2,16706062431348
"2778";1970-08-26;9;2,16706062431348
"2779";1970-08-27;9;2,16706062431348
"2780";1970-08-28;9;2,16706062431348
"2781";1970-08-31;9;2,16706062431348
"2782";1970-09-01;10;2,16789013711045
"2783";1970-09-02;10;2,16623111151651
"2784";1970-09-03;10;2,16457208592257
"2785";1970-09-04;10;2,17784429067408
"2786";1970-09-08;10;2,16789013711045
"2787";1970-09-09;10;2,16706062431348
"2788";1970-09-10;10;2,16871964990742
"2789";1970-09-11;10;2,16830489350893
"2790";1970-09-14;10;2,17079343189984
"2791";1970-09-15;10;2,16871964990742
"2792";1970-09-16;10;2,16581635511802
"2793";1970-09-17;10;2,16540159871954
"2794";1970-09-18;10;2,1637425731256
"2795";1970-09-21;10;2,15835073994529
"2796";1970-09-22;10;2,16789013711045
"2797";1970-09-23;10;2,16581635511802
"2798";1970-09-24;10;2,17825904707257
"2799";1970-09-25;10;2,17701477787711
"2800";1970-09-28;10;2,16996391910287
"2801";1970-09-29;10;2,17162294469681
"2802";1970-09-30;10;2,1774295342756
"2803";1970-10-01;11;2,17658796038512
"2804";1970-10-02;11;2,18752842096127
"2805";1970-10-05;11;2,19426101208505
"2806";1970-10-06;11;2,19846888153742
"2807";1970-10-07;11;2,20267675098978
"2808";1970-10-08;11;2,19384022513982
"2809";1970-10-09;11;2,19846888153742
"2810";1970-10-13;11;2,20898855516832
"2811";1970-10-14;11;2,21109248989451
"2812";1970-10-15;11;2,21151327683974
"2813";1970-10-16;11;2,21950822879923
"2814";1970-10-19;11;2,22539924603254
"2815";1970-10-20;11;2,23549813271822
"2816";1970-10-21;11;2,23129026326585
"2817";1970-10-22;11;2,21782508101829
"2818";1970-10-23;11;2,22666160686825
"2819";1970-10-26;11;2,23549813271822
"2820";1970-10-27;11;2,23591891966345
"2821";1970-10-28;11;2,23423577188251
"2822";1970-10-29;11;2,23086947632062
"2823";1970-10-30;11;2,22792396770396
"2824";1970-11-02;12;2,21636683180775
"2825";1970-11-04;12;2,22744242037495
"2826";1970-11-05;12;2,23322098832306
"2827";1970-11-06;12;2,230331704349
"2828";1970-11-09;12;2,22118230509784
"2829";1970-11-10;12;2,22792396770396
"2830";1970-11-12;12;2,23899955627116
"2831";1970-11-13;12;2,23899955627116
"2832";1970-11-16;12;2,2467043135353
"2833";1970-11-17;12;2,25392752347043
"2834";1970-11-18;12;2,25007514483836
"2835";1970-11-19;12;2,25007514483836
"2836";1970-11-20;12;2,24959359750935
"2837";1970-11-23;12;2,2409257455872
"2838";1970-11-24;12;2,25729835477349
"2839";1970-11-25;12;2,25007514483836
"2840";1970-11-27;12;2,25055669216737
"2841";1970-11-30;12;2,25055669216737
"2842";1970-12-01;13;2,25758898656785
"2843";1970-12-02;13;2,26713281468279
"2844";1970-12-03;13;2,26411897422544
"2845";1970-12-04;13;2,27014665514014
"2846";1970-12-07;13;2,27366280234038
"2847";1970-12-08;13;2,27115126862592
"2848";1970-12-09;13;2,27014665514014
"2849";1970-12-10;13;2,26160744051098
"2850";1970-12-11;13;2,25557975959629
"2851";1970-12-14;13;2,25758898656785
"2852";1970-12-15;13;2,26110513376809
"2853";1970-12-16;13;2,25105899891026
"2854";1970-12-17;13;2,25809129331074
"2855";1970-12-18;13;2,2545751461105
"2856";1970-12-21;13;2,26010052028231
"2857";1970-12-22;13;2,25909590679653
"2858";1970-12-23;13;2,25005438542448
"2859";1970-12-24;13;2,25758898656785
"2860";1970-12-28;13;2,2606028270252
"2861";1970-12-29;13;2,26763512142568
"2862";1970-12-30;13;2,26813742816857
"2863";1970-12-31;13;2,26964434839725
"2864";1971-01-04;14;2,26442984486082
"2865";1971-01-05;14;2,27590175264097
"2866";1971-01-06;14;2,29884556820127
"2867";1971-01-07;14;2,29988846890855
"2868";1971-01-08;14;2,29884556820127
"2869";1971-01-11;14;2,31657488022513
"2870";1971-01-12;14;2,29988846890855
"2871";1971-01-13;14;2,3040600717377
"2872";1971-01-14;14;2,29988846890855
"2873";1971-01-15;14;2,31240327739599
"2874";1971-01-18;14;2,31344617810327
"2875";1971-01-19;14;2,3040600717377
"2876";1971-01-20;14;2,3113603766887
"2877";1971-01-21;14;2,31970358234699
"2878";1971-01-22;14;2,31448907881056
"2879";1971-01-25;14;2,29467396537212
"2880";1971-01-26;14;2,30197427032312
"2881";1971-01-27;14;2,29154526325026
"2882";1971-01-28;14;2,27068724910453
"2883";1971-01-29;14;2,26025824203167
"2884";1971-02-01;15;2,26591703405616
"2885";1971-02-02;15;2,26746034097193
"2886";1971-02-03;15;2,27157582608065
"2887";1971-02-04;15;2,27054695480347
"2888";1971-02-05;15;2,2690036478877
"2889";1971-02-08;15;2,2741480042736
"2890";1971-02-09;15;2,27209026171924
"2891";1971-02-10;15;2,27311913299642
"2892";1971-02-11;15;2,27260469735783
"2893";1971-02-16;15;2,25665719256154
"2894";1971-02-17;15;2,25768606383872
"2895";1971-02-18;15;2,26025824203167
"2896";1971-02-19;15;2,26334485586321
"2897";1971-02-22;15;2,25665719256154
"2898";1971-02-23;15;2,25357057873
"2899";1971-02-24;15;2,25768606383872
"2900";1971-02-25;15;2,25820049947731
"2901";1971-02-26;15;2,25511388564577
"2902";1971-03-01;16;2,24854388630842
"2903";1971-03-02;16;2,24904927087283
"2904";1971-03-03;16;2,24652234805077
"2905";1971-03-04;16;2,24500619435753
"2906";1971-03-05;16;2,239446964149
"2907";1971-03-08;16;2,22832850373193
"2908";1971-03-09;16;2,22327465808781
"2909";1971-03-10;16;2,23085542655399
"2910";1971-03-11;16;2,2313608111184
"2911";1971-03-12;16;2,22327465808781
"2912";1971-03-15;16;2,21619927418604
"2913";1971-03-16;16;2,19598389160955
"2914";1971-03-17;16;2,20154312181809
"2915";1971-03-18;16;2,19396235335191
"2916";1971-03-19;16;2,19143543052985
"2917";1971-03-22;16;2,20154312181809
"2918";1971-03-23;16;2,19295158422308
"2919";1971-03-24;16;2,19851081443162
"2920";1971-03-25;16;2,19901619899603
"2921";1971-03-26;16;2,19648927617397
"2922";1971-03-29;16;2,17627389359748
"2923";1971-03-30;16;2,16970389426012
"2924";1971-03-31;16;2,16667158687365
"2925";1971-04-01;17;2,16667158687365
"2926";1971-04-02;17;2,16667158687365
"2927";1971-04-05;17;2,16667158687365
"2928";1971-04-06;17;2,16667158687365
"2929";1971-04-07;17;2,16667158687365
"2930";1971-04-08;17;2,16667158687365
"2931";1971-04-12;17;2,16667158687365
"2932";1971-04-13;17;2,16667158687365
"2933";1971-04-14;17;2,16667158687365
"2934";1971-04-15;17;2,16667158687365
"2935";1971-04-16;17;2,16667158687365
"2936";1971-04-19;17;2,16667158687365
"2937";1971-04-20;17;2,16667158687365
"2938";1971-04-21;17;2,16667158687365
"2939";1971-04-22;17;2,16667158687365
"2940";1971-04-23;17;2,16667158687365
"2941";1971-04-26;17;2,16667158687365
"2942";1971-04-27;17;2,16667158687365
"2943";1971-04-28;17;2,16667158687365
"2944";1971-04-29;17;2,16667158687365
"2945";1971-04-30;17;2,16667158687365
"2946";1971-05-03;18;2,16667158687365
"2947";1971-05-04;18;2,16667158687365
"2948";1971-05-05;18;2,16667158687365
"2949";1971-05-06;18;2,16667158687365
"2950";1971-05-07;18;2,16667158687365
"2951";1971-05-10;18;2,16667158687365
"2952";1971-05-11;18;2,16667158687365
"2953";1971-05-12;18;2,16667158687365
"2954";1971-05-13;18;2,16667158687365
"2955";1971-05-14;18;2,16667158687365
"2956";1971-05-17;18;2,16667158687365
"2957";1971-05-18;18;2,16667158687365
"2958";1971-05-19;18;2,16667158687365
"2959";1971-05-20;18;2,16667158687365
"2960";1971-05-21;18;2,16667158687365
"2961";1971-05-24;18;2,16667158687365
"2962";1971-05-25;18;2,16667158687365
"2963";1971-05-26;18;2,16667158687365
"2964";1971-05-27;18;2,16667158687365
"2965";1971-05-28;18;2,16667158687365
"2966";1971-06-01;19;2,17251630317151
"2967";1971-06-02;19;2,17543866132044
"2968";1971-06-03;19;2,17836101946937
"2969";1971-06-04;19;2,17933513885235
"2970";1971-06-07;19;2,16228804965026
"2971";1971-06-08;19;2,14426684106519
"2972";1971-06-09;19;2,13062916970352
"2973";1971-06-10;19;2,13306446816097
